video,seconds,fps,numFrame,rfps,subset,featureFrame
v3N_1VqOlec,141,30,4230,30,training,4230
xwHA9LOlaHs,13,29,377,29,training,377
DaxeX0oUAOk,6,30,180,30,training,180
pho4FBI9kV8,6,30,180,30,training,180
S-nESzQsINg,6,30,180,30,training,180
DlveyANvSb8,6,30,180,30,testing,180
oONa6gUQcsU,17,29,493,29,training,493
yBgxEo85-hU,33,30,990,30,validation,990
L8mvpdi2UvU,10,29,290,29,validation,290
mlb1encMY2Q,6,25,150,25,training,150
O-41Vt3bMgY,6,30,180,30,validation,180
2IfJ7DN1gSA,6,25,150,25,testing,150
c30WiM1JSm8,6,25,150,25,training,150
omKynmEF6uU,6,24,144,24,training,144
63zIVCu0QY8,16,8,128,8,testing,128
wN9_abcf_3A,12,30,360,30,training,360
RMBhIKheu0w,6,29,174,29,validation,174
16gEpvq_Z3M,6,29,174,29,training,174
q1B01h8Tb9c,8,30,240,30,validation,240
8okO614e3Qc,6,29,174,29,validation,174
WxccYYwIBAA,27,30,810,30,testing,810
O_8dWeae0Eg,6,30,180,30,training,180
b-Pym6P27mQ,16,30,480,30,training,480
_PI7tPtiw9k,22,23,506,23,training,506
Drw2kedlqzo,6,30,180,30,training,180
rdVZ9cps_Xo,29,30,870,30,training,870
bOoX46e2sk4,6,29,174,29,testing,174
htUKsWWhtF4,6,30,180,30,training,180
1PyZaWa2zcg,6,30,180,30,validation,180
PiEJtJc2yrs,16,20,320,20,validation,320
aiXONVyJlzQ,35,29,1015,29,training,1015
7UVvGFuiP9o,6,30,180,30,testing,180
wb428IjExuQ,6,29,174,29,training,174
C6QDlIAU148,6,28,168,28,training,168
IVI4zvoTgsM,6,30,180,30,training,180
iJ0apt8z4cI,10,30,300,30,validation,300
2Nhiqcq7eVc,25,29,725,29,training,725
-aMasvnH5pE,6,29,174,29,training,174
XQuEio1K7xU,6,29,174,29,training,174
RncNuTOY65w,60,30,1800,30,training,1800
rb2qqhE62EU,6,30,180,30,validation,180
5j0A5D411Qw,6,30,180,30,training,180
LXT9s-Nu7dU,6,30,180,30,training,180
BIrD_NB3ZaU,7,30,210,30,validation,210
J6Z0RSpeQt8,6,29,174,29,validation,174
Obh-XObrIbQ,6,30,180,30,training,180
rz79p6wIxDg,6,23,138,23,training,138
mZqX_QdsNag,6,23,138,23,validation,138
AEehMShv3p0,6,30,180,30,training,180
E96MTFzFEGY,6,30,180,30,training,180
ZkxP8Nl3QBU,74,29,2146,29,validation,2146
YT9j-5szV9s,6,29,174,29,training,174
y-ysjcQiDFk,11,29,319,29,training,319
LYtfHqndh4I,7,29,203,29,training,203
y5e5vWbNLvY,6,29,174,29,training,174
5VSxVdyvkd8,7,30,210,30,training,210
pZz9UauGTh0,42,25,1050,25,training,1050
Eb8xYn6C7e8,6,30,180,30,training,180
KixZFmPek1s,36,30,1080,30,training,1080
CpVdlV7Pz9Y,8,30,240,30,training,240
raXgrWUDbpM,24,24,576,24,testing,576
K27tYyabo7Y,49,30,1470,30,training,1470
8a2JDSbJY1U,10,30,300,30,validation,300
_Gnopn5_Mlg,8,25,200,25,training,200
oRKwRhXd6BI,6,30,180,30,training,180
u39oWl3VWP4,6,30,180,30,training,180
akphy_kAkB0,6,30,180,30,training,180
Fxbqc4lNUlQ,9,30,270,30,training,270
Trrj-Nq00WM,60,10,600,10,training,600
qwIbQwbXglw,60,25,1500,25,validation,1500
1MBl0JtMBvU,60,30,1800,30,training,1800
JUmUv5wn2xw,60,30,1800,30,training,1800
CkCGJZFgQKY,71,29,2059,29,training,2059
4cSBR78noXA,60,30,1800,30,training,1800
PHobzjr4kSo,60,29,1740,29,training,1740
lXA62BRYru4,92,30,2760,30,training,2760
KRRCsLo9sa8,60,29,1740,29,training,1740
GpEfwBzg2pw,60,30,1800,30,validation,1800
H3n2xEMBNlk,60,29,1740,29,training,1740
Swe0gEvZjuY,60,29,1740,29,training,1740
O7Rtr7-Qip0,60,30,1800,30,training,1800
gWlXIvQ0azo,60,29,1740,29,training,1740
azf40Vcx8s4,60,29,1740,29,training,1740
6lK9q5WhanI,60,29,1740,29,training,1740
NkZYTi8whPE,60,24,1440,24,validation,1440
cRK4uCtmNLM,60,29,1740,29,training,1740
3AfCPn6v6JU,60,11,660,11,training,660
FOa38UskQx8,60,29,1740,29,training,1740
RUg_D-qUn6w,60,9,540,9,training,540
sD897N5OW9I,60,29,1740,29,training,1740
DEGbG0FHvXc,60,23,1380,23,training,1380
KLGqoOcgF8E,60,29,1740,29,training,1740
0BJjeL4ZvGk,61,30,1830,30,training,1830
HVYVU01LzGI,115,30,3450,30,training,3450
dZ_uEIDj364,60,29,1740,29,training,1740
z4LAtH7uzm4,60,30,1800,30,training,1800
Kvm5nVyPfEo,76,25,1900,25,training,1900
41nr-Vdtdok,112,30,3360,30,training,3360
yeatcdWYnjA,66,30,1980,30,training,1980
LSvydONC3jw,60,29,1740,29,validation,1740
Z3mi07QioTU,61,29,1769,29,training,1769
d9ImauWVKKU,60,29,1740,29,training,1740
5S8L-X7TNoQ,60,29,1740,29,training,1740
OuJJYU2t-74,80,30,2400,30,training,2400
N6QWlAPFBp8,60,30,1800,30,training,1800
6HfQyST9Ypg,60,25,1500,25,training,1500
lrtZGAPivjw,60,25,1500,25,training,1500
u9EgGSdDK_s,60,29,1740,29,training,1740
tXmijJ7AAeo,60,29,1740,29,testing,1740
MTLXLTP_jQ8,60,25,1500,25,training,1500
8QA7JpuMizw,60,29,1740,29,training,1740
4_skJnF2NME,60,30,1800,30,training,1800
tn_hA74OSBU,96,29,2784,29,training,2784
ro1Ig8pcDj0,60,23,1380,23,training,1380
dN59NFYB32I,60,29,1740,29,training,1740
jIPzQCJAm58,106,29,3074,29,testing,3074
czkX0OxjPkM,60,29,1740,29,training,1740
6RGYJ69fTDk,130,30,3900,30,training,3900
bA8Lp7p5D2s,60,24,1440,24,training,1440
h_dH273p-5k,61,25,1525,25,training,1525
rktX3aLsSOI,60,25,1500,25,training,1500
x8VKA6DSaI0,60,15,900,15,training,900
VM0gbiq9Txg,60,10,600,10,testing,600
8U_WQoMln0U,60,20,1200,20,training,1200
cF4AvBEFj8M,183,14,2562,14,training,2562
SjoWugwzfz4,60,29,1740,29,training,1740
qa4OVqyThMU,60,30,1800,30,training,1800
ZPKRELJ0FQg,60,30,1800,30,training,1800
S5m94EQHomM,60,29,1740,29,validation,1740
mZX9xEg2wpo,60,23,1380,23,training,1380
VzVdxijpPdk,84,24,2016,24,training,2016
IUHgELNOTxQ,70,25,1750,25,validation,1750
E3vOHg67Ihg,60,29,1740,29,training,1740
MKV52UFFOLk,80,29,2320,29,validation,2320
Jy6VMy7V9Pw,60,25,1500,25,training,1500
tVvhpM7We_8,60,29,1740,29,training,1740
PJdloh1g6pw,60,30,1800,30,training,1800
7vXKWuQlyG8,60,29,1740,29,training,1740
oIns89Gk_Ag,60,29,1740,29,training,1740
21Oq7p0ZdYk,60,29,1740,29,training,1740
gVEv8ZCKfCI,60,25,1500,25,testing,1500
Z-6sRkeURIM,60,29,1740,29,validation,1740
mvFSoiMvvc8,60,30,1800,30,training,1800
KsiLEEI48os,60,29,1740,29,training,1740
9_V8hlB-sH8,60,30,1800,30,testing,1800
P6z80-aySok,60,25,1500,25,training,1500
7J37Iystb3c,60,29,1740,29,training,1740
NRGbbm8ep9c,60,30,1800,30,validation,1800
aqlMgSPCd8o,65,25,1625,25,training,1625
1dx-Hh3YX6w,60,30,1800,30,training,1800
Sdr2lwVBWZo,61,24,1464,24,training,1464
aEXPOZU7K6w,88,25,2200,25,validation,2200
-gcd6HrIuuc,60,29,1740,29,training,1740
wAzBsM3lyHU,80,30,2400,30,training,2400
iFyFl7wGLAk,60,29,1740,29,training,1740
AGp3GNjD9XE,501,30,15030,30,testing,15030
DFHAPOypfzw,61,29,1769,29,training,1769
3c1kQI8b1BM,97,29,2813,29,validation,2813
oYDgcQZ_kaY,60,29,1740,29,training,1740
-U-R4g1ZnyA,60,29,1740,29,validation,1740
npjjsqwMdzk,63,29,1827,29,training,1827
O6c9P5aue9Q,60,29,1740,29,training,1740
4tb70q3mLUc,60,18,1080,18,training,1080
A7yUC-Yk3P4,60,30,1800,30,training,1800
9vhmqVX-Bvg,60,29,1740,29,training,1740
-tzta_Fl0ZI,62,29,1798,29,testing,1798
kvO1FrusEdc,61,29,1769,29,training,1769
N5qJNUkk3h0,66,25,1650,25,testing,1650
EVjK50_dVe4,73,29,2117,29,validation,2117
w98cX94JiiQ,71,30,2130,30,training,2130
xeqgv-mSsAU,61,29,1769,29,training,1769
r5Z2_uQguqI,61,29,1769,29,training,1769
VDzKq6ao_m4,61,29,1769,29,training,1769
cq7VM9XUtm8,61,29,1769,29,training,1769
1ri2cdLlkzA,61,29,1769,29,training,1769
TK6A_g5sScA,61,10,610,10,training,610
dQBJqxVG7gI,85,30,2550,30,validation,2550
SjbRQ12YEJA,61,29,1769,29,training,1769
oROZHrguvPY,65,30,1950,30,training,1950
F5C9Ng2OW9c,61,15,915,15,testing,915
_H-KCaoDasA,68,29,1972,29,training,1972
AZbscXabv9o,69,29,2001,29,training,2001
m48as22VBSQ,61,24,1464,24,training,1464
mphfMyLJKeg,61,25,1525,25,training,1525
S6IRwGI91YM,61,29,1769,29,training,1769
U9Iu_iwec28,307,30,9210,30,training,9210
8d_6YiNT0WI,62,25,1550,25,validation,1550
JmgGeRWycTY,63,29,1827,29,testing,1827
f0EbI3h-uEM,82,30,2460,30,validation,2460
_zMTm8HFN5Y,61,30,1830,30,training,1830
FZUNTg1msug,62,30,1860,30,training,1860
Mq7xxEvfXfM,61,29,1769,29,training,1769
u8Zd7iaupQw,61,30,1830,30,training,1830
vykYN7Hzraw,80,30,2400,30,training,2400
HAvLMRPD-YI,61,30,1830,30,training,1830
NMvDlMMvWGk,222,30,6660,30,training,6660
5oRBWFi6_1c,97,29,2813,29,testing,2813
xd4uC1mOs7U,61,30,1830,30,training,1830
8pjtvJDuoGM,61,29,1769,29,validation,1769
iVpSqCFy280,64,29,1856,29,validation,1856
keXZQ4J70F0,77,25,1925,25,training,1925
qjZHF-b0upg,61,30,1830,30,validation,1830
nQDhaJy14oU,67,25,1675,25,validation,1675
tgoH1iXxIAY,62,30,1860,30,training,1860
hZgv9mfynnk,72,29,2088,29,training,2088
miKf0oeQ8Zc,61,29,1769,29,training,1769
U41cR1mvNO4,84,23,1932,23,training,1932
Attlk35rO8E,63,29,1827,29,training,1827
3IvHfatqAbU,61,30,1830,30,training,1830
spSjvKKDl1I,61,30,1830,30,training,1830
pnF9SryDa6A,281,29,8149,29,training,8149
4LbVtsgfeiY,61,29,1769,29,validation,1769
xNtPx1LlD-A,61,29,1769,29,validation,1769
NJOdCs6p0jo,61,30,1830,30,validation,1830
6E-aTJAxOnY,61,30,1830,30,validation,1830
EgkLKgARZ3E,61,29,1769,29,training,1769
ONsFS-rS5GM,61,29,1769,29,validation,1769
e7X2Jj_-75w,61,23,1403,23,validation,1403
PwYJo3jTlBw,61,29,1769,29,training,1769
zzUXk9P5FAM,62,29,1798,29,validation,1798
qtmv_XaYL_s,201,30,6030,30,testing,6030
CjChbYf2y5E,61,29,1769,29,training,1769
na8RuinmaGs,63,10,630,10,validation,630
HCsRWbeVlqY,61,30,1830,30,training,1830
xrlR_tZt77g,73,30,2190,30,validation,2190
g95vyonGA68,62,29,1798,29,training,1798
9gDQZ5ulcxc,61,30,1830,30,training,1830
OXe0Uhuci0s,61,30,1830,30,training,1830
sCayIwonvO8,83,30,2490,30,training,2490
9jG1jgZYUTk,79,29,2291,29,validation,2291
gRTHMF3RYHw,66,29,1914,29,training,1914
z8UaiDG2Apc,62,29,1798,29,training,1798
6SqdNr__OlY,61,30,1830,30,training,1830
K7lFp_fhZBI,65,30,1950,30,training,1950
eL7b55v6e6E,62,29,1798,29,validation,1798
7UTtIICoMS8,61,30,1830,30,training,1830
UezwOYPTxQo,61,15,915,15,training,915
dzNCQxCGh1Q,61,25,1525,25,training,1525
s6HFONZ2TGI,61,15,915,15,training,915
4SrGyLN_fJE,94,29,2726,29,training,2726
L7pZMZtCjVs,69,29,2001,29,validation,2001
C_hPEwKQS9k,61,30,1830,30,training,1830
MXfKA72umnA,61,30,1830,30,testing,1830
goa2OFFjBBU,61,29,1769,29,validation,1769
tYZBfeEUjjE,61,29,1769,29,training,1769
PwA-AHFnFV4,62,23,1426,23,training,1426
wfBnZSv76Gs,62,23,1426,23,training,1426
7RWZSPAlM5k,62,24,1488,24,validation,1488
pTp1Ick-B5c,62,24,1488,24,validation,1488
DNYWy3_NRVo,62,29,1798,29,validation,1798
2-BndhBnCOo,62,30,1860,30,training,1860
7MD6WS5rClA,62,29,1798,29,validation,1798
Rg4hhLHM6GI,62,30,1860,30,training,1860
pAsKmEeuYsM,62,29,1798,29,training,1798
XW55t8TQTSM,62,29,1798,29,training,1798
1_3uBPB-7bU,62,30,1860,30,training,1860
m5pG4S2pRq0,87,30,2610,30,training,2610
5A6wWN5ifm4,62,30,1860,30,training,1860
wUZJ3S4ngkI,62,29,1798,29,training,1798
kj1xaqJi5vE,62,30,1860,30,testing,1860
MsJaSdwRpoY,62,29,1798,29,validation,1798
VPQDop_OLVM,62,30,1860,30,training,1860
IyuCHH6g1qc,62,30,1860,30,validation,1860
wuBiLczf1Bw,62,29,1798,29,testing,1798
GLg7ePpaR6k,62,29,1798,29,training,1798
vMadAnnWE_0,62,29,1798,29,validation,1798
sP1mbmd6jlM,63,29,1827,29,training,1827
vnVa3ruvOc4,62,29,1798,29,validation,1798
DbLwquqNh-c,69,30,2070,30,training,2070
diNG5g8PAMg,62,30,1860,30,validation,1860
PiGx5VOfwv4,62,30,1860,30,validation,1860
Ds8-Ep7A1q0,62,30,1860,30,training,1860
LR_KnKPjQag,62,29,1798,29,training,1798
CD22J0GMrKo,64,30,1920,30,training,1920
Z7rjgGTZxN8,62,29,1798,29,validation,1798
uoOAK_PmPIc,62,29,1798,29,training,1798
vIx90ZSmQHA,64,29,1856,29,training,1856
vVrMeDNlP3s,62,25,1550,25,training,1550
rAnSEWYg54Y,62,29,1798,29,training,1798
jvAIIxfQ9iw,64,25,1600,25,validation,1600
VfkAEaP-Em4,74,24,1776,24,training,1776
WG95VYussic,64,25,1600,25,testing,1600
zqZNQlWcD_Q,62,24,1488,24,training,1488
_m3l7FXlGeM,62,30,1860,30,training,1860
hWKCFJqzGvk,62,30,1860,30,training,1860
J5l1xIrLQKw,62,23,1426,23,training,1426
HgZkgm7Mzpc,70,25,1750,25,training,1750
POrQcigX8HI,63,29,1827,29,training,1827
EzQMIE0-BMw,62,30,1860,30,training,1860
JkJc9lO9fhc,62,30,1860,30,training,1860
YXDogBd5DNs,62,29,1798,29,training,1798
gMQY20g9hgs,62,29,1798,29,training,1798
rQY0ELr3Yhs,63,23,1449,23,training,1449
w1GS7fbBJ4c,62,30,1860,30,testing,1860
0Dy5Grq1CBg,65,30,1950,30,training,1950
-Nag2HGp1t8,62,29,1798,29,validation,1798
d597tp4p5Js,76,30,2280,30,training,2280
iJVcTEjt3EY,66,25,1650,25,training,1650
9yHlZ-BiOvU,65,30,1950,30,training,1950
wI41aKhTRX8,74,23,1702,23,validation,1702
7fm7T1yjBRk,62,30,1860,30,testing,1860
RYsReKTw6Lc,62,29,1798,29,training,1798
o4F2NaaPEZk,67,30,2010,30,training,2010
Zd_Qh1p_8b4,62,30,1860,30,validation,1860
G_xXeIvfr78,62,30,1860,30,training,1860
qpnyBCQvAos,128,30,3840,30,validation,3840
tj_eHhGdygg,67,29,1943,29,training,1943
XKUyE31ppyc,63,30,1890,30,training,1890
o3iZUFAxBtE,62,29,1798,29,validation,1798
pMBTaGsjljo,62,15,930,15,testing,930
-TqX5viGm2o,71,30,2130,30,training,2130
1_PtX0ui7jY,63,30,1890,30,testing,1890
pWhiTwqX-lA,63,29,1827,29,validation,1827
iYNiCAVKiVo,88,29,2552,29,training,2552
ZHJiZweMJjc,68,25,1700,25,training,1700
3MtQPDMV3AY,181,30,5430,30,validation,5430
pfC4RWBjqPE,63,30,1890,30,training,1890
pSeuWtwqsPU,66,29,1914,29,testing,1914
LL9DNRjGhVs,67,29,1943,29,validation,1943
7IWlyHBvg8E,63,29,1827,29,testing,1827
8ZET8FyAPug,64,11,704,11,training,704
DZc-y-zNVgQ,77,29,2233,29,training,2233
6Fq3jQxARxw,69,29,2001,29,training,2001
2aIIGD1Cb4c,63,27,1701,27,testing,1701
NIBMIv0WJMQ,63,30,1890,30,training,1890
m4tAb7qRYM8,63,30,1890,30,validation,1890
zHdNpiQ3ZmA,63,30,1890,30,training,1890
lbYihQ2ZbcI,79,24,1896,24,training,1896
h6T6tb5Q6dI,64,29,1856,29,training,1856
6ggrMVCleW8,63,29,1827,29,training,1827
DeFZojlY-mY,63,25,1575,25,training,1575
5UYoUdjsUwA,82,29,2378,29,training,2378
C02X5ag13ls,63,30,1890,30,training,1890
izBsK0ZXSWM,63,30,1890,30,training,1890
aMBlTzN1lzo,63,29,1827,29,validation,1827
aeMNj0OLCD8,63,30,1890,30,training,1890
WoRedAfnI0M,64,29,1856,29,training,1856
-84fZ0-KmbU,69,25,1725,25,training,1725
eFY1oNQgz0k,63,30,1890,30,training,1890
BDCAeqiCF-8,64,25,1600,25,training,1600
YEDkQL52adc,99,30,2970,30,training,2970
ryxK_XMG4O4,63,29,1827,29,training,1827
B1FjKw4NMU8,68,30,2040,30,training,2040
SXepw5oOsvs,76,15,1140,15,validation,1140
U4Q8sLEhP5Q,63,29,1827,29,training,1827
YbG5DdMw1M0,66,19,1254,19,training,1254
7zCkToWr-n4,73,29,2117,29,training,2117
P5a2veapW-Q,63,30,1890,30,testing,1890
ezMMUItvmyk,63,30,1890,30,training,1890
4dJNBoMG-w4,63,29,1827,29,training,1827
VibqnI8nEWE,63,25,1575,25,training,1575
fxUiEZh2Rr0,65,25,1625,25,testing,1625
KFovF2lULoU,64,29,1856,29,training,1856
7lBp9dy8U_4,64,30,1920,30,training,1920
8QGNrBAShWY,64,29,1856,29,validation,1856
Gp6_JSdN4SA,64,30,1920,30,training,1920
WcVcSVLilZI,65,30,1950,30,training,1950
lFeY6SQ0kYU,64,30,1920,30,training,1920
k1SwT7Xcs8c,131,29,3799,29,training,3799
RrccKFlb2wo,80,30,2400,30,training,2400
7TJp72TrZ2o,197,25,4925,25,validation,4925
MC7piEruAgQ,327,30,9810,30,training,9810
zMUrWjYcXGw,64,30,1920,30,validation,1920
wZJhXJzoKwQ,64,25,1600,25,training,1600
NaVwWR_sDZo,75,29,2175,29,validation,2175
rbfIxJMU7AU,64,30,1920,30,validation,1920
g0NWXs_0YQ8,64,30,1920,30,training,1920
N4Xr67pwk8I,66,30,1980,30,training,1980
yZ9MmXbDrR8,68,30,2040,30,training,2040
NUvJTT0qQco,64,29,1856,29,validation,1856
0ufLDi705Dc,64,29,1856,29,training,1856
G2ugz7nRhK0,64,29,1856,29,validation,1856
sIoAdrCS1Ts,70,25,1750,25,training,1750
8igHiDCXkXg,64,30,1920,30,training,1920
qQUdH0PKXow,64,25,1600,25,training,1600
f-vf8LeAezU,64,29,1856,29,training,1856
bwFVrJh7NrQ,64,29,1856,29,training,1856
LHjxn49tGDY,64,29,1856,29,training,1856
6xd2BDL7SIM,65,25,1625,25,validation,1625
kkMFcWS_Rh0,171,29,4959,29,training,4959
i-X3CO5hvZw,64,29,1856,29,validation,1856
UVypL5fXAYo,64,29,1856,29,testing,1856
w6RBe93LPdA,85,29,2465,29,training,2465
G-jTaCCmX0o,64,29,1856,29,testing,1856
TmSyAs2Kp5Y,64,25,1600,25,training,1600
uLYclmzOkUw,64,29,1856,29,training,1856
9DD40DfhFiU,64,25,1600,25,training,1600
jRhcXk4zpzE,64,29,1856,29,training,1856
hsQVdC9tE6A,64,30,1920,30,training,1920
bpuRDePhf48,72,29,2088,29,training,2088
kJA9fjSKRUc,65,30,1950,30,testing,1950
Ghwr1uKhZS0,110,29,3190,29,validation,3190
z8EdxeaEt2M,64,29,1856,29,training,1856
seKzmLJW22c,66,23,1518,23,training,1518
i-sU5hnWeTM,65,29,1885,29,training,1885
SsKy5GrN808,64,29,1856,29,validation,1856
eBAl5WQ6Jig,79,24,1896,24,validation,1896
Rmp8ctm36Tg,64,29,1856,29,training,1856
vM6cE3HjKq0,64,29,1856,29,validation,1856
K9hkXJvDlPU,64,23,1472,23,training,1472
jCFbqoAjNe4,85,29,2465,29,validation,2465
n9K_51pCyRE,64,29,1856,29,testing,1856
55HgOIqMd_M,93,29,2697,29,training,2697
i5TGTYxTJrM,73,29,2117,29,training,2117
RjXbD5Q9Wls,80,30,2400,30,validation,2400
05VXH0acNwA,77,29,2233,29,training,2233
8O7jG8dsBic,64,29,1856,29,training,1856
8m4nNcjtV_o,71,29,2059,29,training,2059
OF6_-Wc9ui0,64,30,1920,30,training,1920
EigUm2ea3tk,64,29,1856,29,validation,1856
Our4iR4Sy_Q,73,30,2190,30,training,2190
BSXtpHxtai8,69,30,2070,30,training,2070
Wb6BFsFKfZU,64,29,1856,29,testing,1856
opcOXt8OS94,64,29,1856,29,training,1856
Wc6CxR7SciI,64,25,1600,25,testing,1600
KZ8aWEsCbsc,65,30,1950,30,training,1950
-otFeMUVa8o,65,29,1885,29,testing,1885
AWIW-MDZa_8,65,25,1625,25,training,1625
S0zLRgNxguo,70,15,1050,15,validation,1050
6DuxNaZDkjk,65,15,975,15,training,975
1Jb-ZMWpFA4,65,29,1885,29,training,1885
T1cChusfefM,65,30,1950,30,training,1950
W70qdv7EyO4,73,30,2190,30,testing,2190
1gd78jwnmTw,65,29,1885,29,training,1885
biayWWqjM2A,84,28,2352,28,training,2352
ctBa_luGZX8,65,29,1885,29,training,1885
nuNbfv2pmsM,65,29,1885,29,training,1885
MBBZVLR9SM0,65,25,1625,25,testing,1625
TBYdR4om5Cc,65,29,1885,29,training,1885
cFZj4q7bScs,72,29,2088,29,validation,2088
Th0ZFI21Rps,65,25,1625,25,training,1625
qxAmNBRNl8w,69,29,2001,29,validation,2001
OjA-YYEpiuI,65,29,1885,29,training,1885
kz-caa2NCns,65,29,1885,29,training,1885
-nSMsZyZkr8,65,25,1625,25,training,1625
-BXCdYKEUQE,65,29,1885,29,training,1885
ac8Qd514qkA,65,29,1885,29,training,1885
y99SkY28mZk,65,25,1625,25,training,1625
PlNWNDd865A,65,29,1885,29,training,1885
tMcV5ZV4IhQ,93,29,2697,29,validation,2697
QRwFs9tMpR4,73,29,2117,29,training,2117
xzwqPGaZr-g,65,29,1885,29,training,1885
8bR7sdwBL8g,65,30,1950,30,validation,1950
SjoyrFA92AA,72,30,2160,30,training,2160
7yF5wodqIQ4,65,29,1885,29,training,1885
lrz2FRQF5p4,92,29,2668,29,testing,2668
rfHzAZesf4w,65,30,1950,30,validation,1950
eZ6w-aYv3wM,65,30,1950,30,training,1950
9Tl9r1c2ZQQ,68,29,1972,29,validation,1972
IHyxv_MNpr4,65,29,1885,29,training,1885
dMFYlv8u2zA,65,30,1950,30,training,1950
zeFKtlmquSQ,65,29,1885,29,training,1885
KPuFejY_DF8,76,30,2280,30,training,2280
J3zB-KKl_MA,65,29,1885,29,validation,1885
iWhGvGQ6Shc,73,29,2117,29,training,2117
VBmTTlfGmVo,71,30,2130,30,training,2130
ABcs-3oed4g,76,29,2204,29,validation,2204
11YSCMeaUc8,73,29,2117,29,training,2117
f_OWbD_Qu7E,113,29,3277,29,training,3277
Rq7O8DRZqZ4,66,29,1914,29,testing,1914
4UdgE8vj-_A,71,29,2059,29,validation,2059
4M2X5gDaxGM,69,25,1725,25,validation,1725
-1dA-0K7ptc,66,25,1650,25,training,1650
1w3vdNEAB-Q,65,29,1885,29,validation,1885
YxqjXyztW5g,66,25,1650,25,training,1650
IFF2mlDnfug,86,29,2494,29,training,2494
1tRtv5coCF0,79,30,2370,30,validation,2370
D-A1T8I3PiQ,78,23,1794,23,validation,1794
lpSqh_tHoTI,66,29,1914,29,validation,1914
rBsLgPVM49w,66,29,1914,29,training,1914
ditH9_H62AM,66,30,1980,30,training,1980
NVIcMo7hSxg,87,29,2523,29,training,2523
wMIPCD1-ViY,66,29,1914,29,training,1914
_9MTH3XYHpw,67,29,1943,29,validation,1943
uPQRwG21Y6g,66,29,1914,29,training,1914
TCSP-7knUqM,100,29,2900,29,training,2900
hkNtPSq4RIc,86,29,2494,29,validation,2494
Obu5WH1eCu4,66,29,1914,29,validation,1914
EDEG8memKnU,66,30,1980,30,training,1980
Bkt2MmVUA3s,68,29,1972,29,testing,1972
jAkiLga-bAA,67,30,2010,30,training,2010
oDx5hp4tFO8,66,25,1650,25,training,1650
MW7zx_nTn8Y,67,30,2010,30,training,2010
fzU8P7K53YI,73,25,1825,25,training,1825
wk6Waub7QRQ,66,30,1980,30,training,1980
Pal65N2gvr4,66,29,1914,29,training,1914
ePQtofKoEcg,85,29,2465,29,training,2465
82LLXxvSI80,78,25,1950,25,training,1950
6v-J7b-wBmg,70,25,1750,25,validation,1750
MnAPLSEyDxA,66,29,1914,29,validation,1914
kMhrchicIns,66,24,1584,24,training,1584
3hRn9-19GZc,68,10,680,10,training,680
pnf8SDIaScs,66,30,1980,30,training,1980
pfnT6BPFPkU,66,29,1914,29,validation,1914
0_YKAqpofrg,66,30,1980,30,training,1980
d7OmU3g_m3o,66,30,1980,30,validation,1980
MC0mxuKInCs,66,29,1914,29,validation,1914
EwKlOrSSVyc,66,30,1980,30,training,1980
8y7-DHW-0TA,72,29,2088,29,training,2088
Qp9HIFadBE4,285,30,8550,30,training,8550
ijkCe7mbAKA,66,30,1980,30,validation,1980
okPZjELnU6M,66,29,1914,29,training,1914
9Xxo11h3n90,67,29,1943,29,training,1943
O0ot_8G_57w,67,29,1943,29,testing,1943
7FSTJ0rCLG4,67,30,2010,30,training,2010
sb6mOxRoLgQ,73,29,2117,29,training,2117
umuQvYAt790,73,25,1825,25,training,1825
S4HFxSNYPFY,68,29,1972,29,training,1972
ARR6SOMapnk,88,29,2552,29,validation,2552
A8UQg1M3kUw,67,29,1943,29,training,1943
MR8kZAuJqok,67,30,2010,30,training,2010
UYNuC6J10YE,67,30,2010,30,validation,2010
dl-PzWf5rlE,72,29,2088,29,training,2088
zJz_nmlHsrM,79,30,2370,30,testing,2370
13MqXDTBPts,128,30,3840,30,training,3840
OZXc8R4wc7A,67,29,1943,29,training,1943
gXUd_IB3ZPg,71,30,2130,30,training,2130
fEdX3_utuuU,74,30,2220,30,training,2220
NFoOiL0GmiY,67,29,1943,29,training,1943
ackGa3SL5cQ,67,29,1943,29,testing,1943
gtcCmtpXON4,67,30,2010,30,training,2010
a1jxQNt5yx4,67,29,1943,29,testing,1943
qtcBlob7Dx0,67,29,1943,29,testing,1943
g7nhtvMTIMw,67,30,2010,30,training,2010
vPmfwPLgteo,79,29,2291,29,training,2291
gq0VDYd18rw,67,30,2010,30,training,2010
qJ9s6WF68LQ,99,25,2475,25,validation,2475
ASXcx1Snb3E,67,29,1943,29,training,1943
8FN3bGjkYKI,67,15,1005,15,testing,1005
Tsn6tLvoYVQ,67,25,1675,25,training,1675
V4hyegbk81E,67,30,2010,30,training,2010
R3t4sm87nbw,67,29,1943,29,testing,1943
J2DNyULwm_M,67,29,1943,29,training,1943
ZGhZHlpSE6k,67,15,1005,15,training,1005
m9hcvIxASAI,67,25,1675,25,training,1675
eSXPmTPRegg,72,29,2088,29,training,2088
rnkcb-0iC6M,107,25,2675,25,training,2675
zOH4lQW3Qdo,90,29,2610,29,training,2610
sDsqosYtSew,67,25,1675,25,validation,1675
9STTLMY1G1E,85,23,1955,23,training,1955
D7UWbYrMZms,69,23,1587,23,testing,1587
ThZL6PYorvk,67,30,2010,30,training,2010
NAVLMc2bQYk,67,30,2010,30,training,2010
